gene_ID	Flower	Meiocyte	Microspore	Veg	Spm	Preglobular	Globular	Heart	Torpedo	BentCotyledon	MatureGreen	Seedling
AT2G44850	2.96483	4.64574	0.8977	0	0.558637	0.689713	1.51647	1.81433	1.6653	1.82361	4.16634	1.49913
AT2G44860	64.356	10.82619	129.248	0	1.47467	470.214	316.186	218.2765	231.461	98.5968	80.7669	14.0377
AT2G44870	22.4825	31.63945	5.55511	0	0	29.5326	37.9933	44.8068	80.46795	62.4395	56.5955	5.14587
AT2G44880	0.674871	65.66215	0.0591307	0	0	0.648189	0.950249	0.7939795	0.5856115	0.349369	0.422468	0
AT2G44890	0.0133684	0	0.0910579	0	0	0.0719203	0	0.0080284	0	0	0	0
AT2G44900	5.05674	16.97805	1.29917	14.4868	0.0549624	2.62887	2.28273	3.080975	2.63798	3.10012	7.24026	3.661905
AT2G44910	4.04174	0.2261265	0.352568	0	0	67.881	22.5674	18.42985	17.8041	23.1154	26.5898	3.53843
AT2G44920	22.1423	0	0.893133	0.244556	81.3808	6.46114	11.3463	20.85955	32.22415	7.99541	1.04206	3.781885
AT2G44925	0.296332	0.3681865	0.374959	5.23787	2439.36	0.742752	1.88074	0.117322	0	0	0.375724	0
AT2G44930	0.822234	0	0.0617171	0	0	0	0	0	0	0	0	0.3672525
AT2G44940	8.99863	0.7135065	0	0	0	0.0699626	0.653518	1.031137	3.302065	7.08526	7.35537	10.9802
AT2G44950	9.43717	43.4925	2.08099	1.21627	1.26264	4.59448	5.46914	5.40077	3.47653	6.93449	8.97329	3.282605
AT2G44970	13.0171	19.966	16.122	49.6381	20.5621	18.8673	18.6917	21.18185	21.38665	25.9787	22.1815	5.672635
AT2G44980	2.25908	50.69905	0.545509	0.032077	46.4321	3.4828	4.99043	5.695405	2.9504	2.1437	1.91767	1.058692
AT2G44990	0	0.3408345	0	0	0	0	0	0	0	0	0.114396	0
AT2G44995	0.581326	0	0.940248	65.7234	1.07837	0.205503	0.132106	0.196753	0.29502	0.822311	1.39649	1.381173
AT2G45000	14.5075	168.0025	3.52444	18.4584	0.537555	38.7245	33.5062	30.27665	24.02635	19.9951	9.92192	1.462411
AT2G45010	20.0656	113.6675	32.9726	22.4702	13.1313	29.213	27.2305	19.5834	24.51365	20.7727	8.71906	4.937405
AT2G45020	0	0	0	0	0	0	4.62956	0	0	0	0	0
AT2G45023	3.54477	6.6328	11.4473	0	2.71682	6.04304	6.37084	5.44141	5.04982	2.33812	7.27069	1.203715
AT2G45030	10.929	38.36015	2.63969	0	0	16.3495	17.5873	11.2433	6.863425	3.70443	3.54704	3.954605
AT2G45040	1.60209	0.385725	0	0	5.78842	0	0	0	0	0	0.303699	0.141092
AT2G45050	2.24566	3.009015	0.630771	0	0	0.0737906	0.118875	0.1883315	2.76858	4.07889	2.26152	3.892325
AT2G45060	14.462	165.1945	19.6258	18.9551	8.22306	51.0251	50.6965	29.35725	28.0705	23.2568	26.6247	6.0093
AT2G45070	196.584	272.7485	649.63	4.48498	63.9764	751.887	419.766	300.758	520.481	480.325	622.704	66.8308
AT2G45080	4.55631	0	0	0	0	0.377261	0.487522	3.16953	21.93585	53.0002	122.632	7.63165
AT2G45090	0	0.389104	0	0	0	0	0	0	0	0	0.0891382	0
AT2G45100	6.07644	41.9622	3.78542	0	0	8.5888	8.24117	6.656185	4.08246	5.01024	8.30975	0.746492
AT2G45110	0	0	0	0	0	2.65488	4.01312	0.01789835	0	0	0	0
AT2G45120	2.64362	0	0.137575	0.232253	0	0.0698059	0.295228	0.2295065	0.07070005	0.709989	4.57684	2.228695
AT2G45126	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45130	0.699023	0.3891795	2.37598	0	1.10498	0	0	0.04981155	0	0	0	13.06375
AT2G45135	3.88131	4.069638	28.1877	0	16.3765	21.9337	4.68821	2.025605	0.9192755	1.16278	2.15798	0.98703
AT2G45140	30.4521	0.396387	28.2311	33.1481	7.09095	82.6072	70.8756	59.02475	73.98695	74.2759	111.221	5.973955
AT2G45150	6.43358	0.1805145	1.04764	7.25315	0	7.87383	7.98997	8.82754	9.05132	7.0973	16.9787	0.838106
AT2G45160	17.338	0.427332	0	0	6.63412	20.4937	26.3751	32.70995	32.9974	49.4785	46.147	4.827015
AT2G45161	0	0	0	0	0	0	0	0.259207	0	0	0	0
AT2G45170	20.0203	1.336345	7.37119	0.831442	50.4402	11.6146	20.9655	29.6565	53.96505	20.3061	49.8186	110.9895
AT2G45180	93.3074	4.327145	0.243387	0	0	0	0	0.1396425	17.06385	1.48106	0	155.3785
AT2G45190	41.9046	1.60736	0	0	0	3.99598	61.6793	194.451	149.5755	131.626	98.1617	1.55819
AT2G45200	33.373	188.1545	17.2665	1.07461	12.4666	37.6178	40.5074	29.56025	33.1584	28.8234	38.8129	8.28893
AT2G45210	0.111734	0.587025	0	0	0	0	0.254267	1.841625	7.39744	0.790896	27.7478	3.38671
AT2G45220	0.0149922	0.2061285	0	0	0	0	0	0.0157792	0.1374241	0	0.251566	5.682785
AT2G45230	9.76E-03	2.06E-01	1.98E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.66E-07	4.64E-07	0.00E+00	2.07E-02	4.00E-06
AT2G45240	20.3062	74.54685	11.4856	0	0	53.8234	42.7679	34.52045	29.7748	19.4909	14.7729	6.297925
AT2G45245	4.67074	0	1.48801	0	0	7.70422	6.45888	10.14825	16.1827	15.7825	21.7993	3.05473
AT2G45250	13.6459	88.47515	12.4354	1.79115	9.99793	11.9618	10.4338	10.84725	14.8303	10.7647	13.4362	3.003275
AT2G45260	12.0372	14.22925	2.74924	0	0	9.82293	12.0536	11.12045	9.91632	14.3266	14.0858	7.06825
AT2G45270	6.64281	6.538765	0.975208	0	0	3.26691	5.01381	7.48648	8.82489	6.58388	3.0968	2.003355
AT2G45280	5.07193	109.63	3.81583	0	1.02856	16.046	15.026	11.8095	7.4695	5.08276	3.10044	1.545415
AT2G45290	12.2826	70.73125	31.8227	0.52862	0.276804	14.5476	5.50831	3.37058	3.07243	4.44558	102.994	7.87123
AT2G45300	20.2274	11.21073	4.68848	0.207451	3.70248	27.2587	26.8369	27.9776	28.981	36.7569	2.94796	5.139515
AT2G45310	7.29245	6.50089	6.08798	412.402	117.791	6.63636	6.65238	5.590685	4.26913	3.55326	1.91062	4.84469
AT2G45315	5.4006	44.26125	3.0567	0	0.919905	2.2561	2.10392	2.18784	1.70253	1.96378	1.12755	5.695055
AT2G45320	5.63048	10.7798	3.02027	15.9769	0	5.62082	6.50525	5.749785	5.920425	4.94436	7.62584	0.755633
AT2G45330	7.50083	44.9423	7.31211	9.35954	0.61803	15.1383	14.09	12.74865	16.8645	10.1317	12.0591	5.208395
AT2G45340	22.387	4.054635	0.637451	0.152104	0	3.93919	10.0901	19.23285	20.98705	74.0083	24.9835	5.927025
AT2G45350	0.407591	2.947465	0.11769	0	0.0922984	0.239843	0.351616	0.413709	0.330693	0.346315	0.292311	0.096459
AT2G45360	0.0344054	1.426625	0	0	0.532084	0.550862	3.14861	1.545825	2.981825	20.1013	80.8055	0
AT2G45380	24.7175	6.7069	5.73651	2.73359	11.1863	2.6679	5.41864	6.0048	6.856775	6.39725	12.6942	7.38591
AT2G45390	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45400	6.64053	0.2411065	0.104462	0	0	64.8581	38.7871	22.4017	12.6601	7.51519	7.5036	11.7888
AT2G45403	0	0.000090736	0	0	0	0.00456629	0	0	0	0	0	0
AT2G45406	0.179587	0	0	0	0	0	0	0	0	0	0	0
AT2G45410	0.11327	0	0.226036	0	0	0.280065	0.51475	2.092015	9.25934	0.36801	0	0
AT2G45412	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45420	0.119195	0.4305425	0	0	0	3.38101	1.73303	3.060525	3.413755	0.835032	0.27618	0.3304015
AT2G45430	0.631258	0	0.140996	0	0	8.69137	28.4635	34.3596	47.37815	35.2567	26.8709	4.494165
AT2G45434	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45440	20.389	14.308	12.241	0	0	66.3981	59.4878	47.01615	50.1409	42.342	48.2495	4.060715
AT2G45450	2.32016	2.85772	1.08137	0.109196	0	6.59653	7.89481	5.591965	27.21945	18.5696	6.22882	2.875885
AT2G45460	5.80385	233.49	1.7423	0	0.318135	3.10549	2.39409	3.218495	1.6854	2.62787	3.89262	1.261358
AT2G45470	75.0371	4.21075	7.13024	0	0	133.622	132.087	110.5355	130.802	222.721	134.081	2.1642
AT2G45480	4.93454	0.53185	0.214867	0	0	19.3417	25.8192	24.80485	18.68965	15.1991	28.1776	0.8920665
AT2G45490	7.31369	101.4553	1.66125	0.213897	189.503	25.8408	22.6742	20.4966	17.4611	11.0884	1.0896	1.310102
AT2G45500	6.32173	16.94535	3.42752	0.128642	0.316393	4.01028	4.5676	4.9769	3.27975	3.44412	9.48725	2.07195
AT2G45510	1.5698	3.797666	0.102926	0	0	0.136852	0.328816	0.4570865	4.491805	17.1856	50.3996	6.35122
AT2G45520	37.5085	22.44615	26.9488	0.822154	0	144.857	166.074	108.531	101.69575	68.5757	106.377	5.43121
AT2G45530	13.5326	3.081865	0.390442	0.216808	0	2.10906	3.88443	2.809265	3.784655	3.95201	3.27373	2.756575
AT2G45540	11.2817	199.058	2.95893	9.54027	2.66664	2.87002	2.34177	2.73187	2.66664	3.99226	3.70588	9.767675
AT2G45550	0	0.564905	0	0	0	0	0	0	0	0	0	0
AT2G45560	7.89813	0.194741	0.168559	0	0.0866237	0	0	0.03202225	0.1459911	0.861674	60.1092	3.958375
AT2G45570	0.0787004	0.12875	0.369243	0	0	0	0	0.04069835	0.5578485	0	0	0
AT2G45580	0.601256	0.1744965	0	0	2.83038	0	0	0	0	0	0	0
AT2G45590	14.5871	24.4979	11.2042	0	0	13.7925	17.13	15.1241	18.52385	33.2347	16.258	4.87113
AT2G45600	17.3348	3.63994	131.317	0.0665141	0.429728	0.0434694	0.129442	0.620823	0.510005	0.990734	10.2985	1.81179
AT2G45610	0.565857	3.906605	7.54284	0.961127	1.21502	0	0.145983	0.09667745	0.308506	0	0	0
AT2G45620	17.3507	134.9415	5.1848	0.781818	0.0828196	11.0792	14.8838	15.8424	11.0249	12.7387	8.81941	6.73089
AT2G45630	4.38891	36.30945	0.911324	1.17671	0	0.578204	0.767689	0.5625175	0.443857	0.69657	0.541597	3.27264
AT2G45640	57.0894	70.114	68.7781	0	20.4119	423.828	405.701	280.911	312.279	137.247	158.735	26.1584
AT2G45650	18.3164	0.3209135	0	0	0	0	0.0514052	0.0345022	0	0	0	0
AT2G45660	20.4029	0.5349315	0	0.37324	0	0	0	0.2025155	0.4574075	0.157616	0	5.270485
AT2G45670	15.589	1.34865	3.4244	20.6274	4.85648	8.34215	6.91016	10.16506	11.8501	19.0686	9.43359	16.74295
AT2G45680	5.5378	1.74331	0.208153	0	0	1.77101	0.845749	1.83673	4.96219	16.8996	6.42555	5.27251
AT2G45685	0.581377	1.013739	0.249301	0	0	0.444217	0.171299	0.2915005	0.400038	1.85584	1.20792	2.55464
AT2G45690	6.06636	4.33544	3.91178	59.7942	0.570515	5.92946	7.7268	6.51397	5.26797	4.82792	6.14666	3.87684
AT2G45695	28.14	12.57676	12.4033	0	0	134.619	91.9619	74.53135	105.04175	37.4067	42.1614	2.30564
AT2G45700	11.7308	31.1954	1.09553	0	0	7.69238	8.77142	10.612	8.484655	9.61202	9.7865	3.181215
AT2G45710	64.746	2.04316	74.6322	0	0	403.326	269.481	185.197	256.818	100.306	202.954	9.05447
AT2G45720	6.52979	0.2088085	0.0624344	0	0	36.8395	35.0104	28.2892	22.0889	19.2996	13.3583	6.15936
AT2G45730	19.2971	0.98725	7.75624	0	18.4875	43.3043	45.9281	25.17485	20.22275	15.3248	13.2134	6.964485
AT2G45740	37.1918	0.1791325	10.0974	0.251545	0	11.6778	4.38878	4.993115	10.7943	10.2474	22.4898	26.2228
AT2G45750	7.04456	25.33335	24.2401	0	25.1831	1.42225	0.276658	0.1154046	0.01782345	0.160163	0.163251	9.67117
AT2G45760	0.018188	0	0.113106	0	0	0	0	0	0	2.91453	0.586447	1.143755
AT2G45770	15.26	258.1585	1.74235	0	0	7.30695	14.3971	17.26775	21.66995	21.9685	9.35542	4.730135
AT2G45780	0.703234	2.521585	0.34503	0	0.476383	0.140184	0.256877	0.3795035	0.5666055	0.21407	0.21648	2.321485
AT2G45790	40.7698	63.4853	19.443	0	0	69.344	63.3884	49.89545	67.251	49.891	7.9166	24.66455
AT2G45800	3.58395	2.106155	28.0188	285.116	131.491	15.7749	4.62058	0.292408	0.5170215	1.04457	0.360386	0.57477
AT2G45810	26.7857	2.412225	5.24253	2.98477	0	25.2947	38.9731	43.9362	29.08105	28.7567	15.7378	9.34668
AT2G45820	88.7134	2.945924	16.8708	39.1755	111.828	19.736	34.4161	60.57905	111.4695	73.9752	176.614	108.7695
AT2G45830	0.252926	0.270562	0.0438222	0	0	3.06332	4.66024	3.51525	4.55296	0.306088	0.0461223	1.56274
AT2G45840	0.0715375	0.248737	0	0	0	0.0336064	0.0384624	0.01564935	0	0	0	0
AT2G45850	15.6124	39.48245	0.822286	0	0	4.36825	21.86	42.61275	42.02205	48.0522	50.0796	3.059025
AT2G45860	75.0658	6.95984	43.6291	0	20.4783	439.349	400.268	291.5955	447.771	115.664	207.767	18.74095
AT2G45870	7.63791	24.05	0.449705	0	0	12.2159	15.0329	24.61515	40.0613	59.907	39.7142	0.2202565
AT2G45880	4.40147	6.093005	0.990307	0	0	3.05247	2.91461	4.25551	3.141625	4.70513	2.40669	1.25121
AT2G45890	0.926208	0.230213	0.178499	0	0	0	0	0.020304	0.07721635	0.0955385	0	2.9018
AT2G45900	2.85584	0.9010925	0	0	0	1.17828	1.15501	0.682924	0.459165	13.1889	67.1978	0.152961
AT2G45910	6.10513	26.8803	0.54228	0.246756	0.197554	0.863536	0.503978	0.598356	0.7081785	1.21808	1.95047	4.214715
AT2G45920	6.52444	6.04653	1.13625	0.117943	0	0.715051	0.543837	0.7896555	0.984863	0.876432	2.42013	3.956645
AT2G45930	0.984425	0.408821	0.485653	0	0	0.165837	0.439183	0.3365855	0.141705	0	0.0633134	0
AT2G45940	0.371157	0	0.445274	0	0	0.911883	0.246381	0.119237	0.0341637	0	0.0678922	0
AT2G45950	7.68252	5.318085	5.66868	24.7024	17.2841	8.27177	9.32238	8.677065	9.16887	9.03773	8.79919	2.75416
AT2G45960	217.458	17.8682	0.099964	0	1.20075	59.4274	53.7896	71.259	140.9405	169.159	99.5077	258.6045
AT2G45970	15.5366	3.50658	1.34748	0.0454586	1.68669	23.6136	26.4399	18.1903	20.1697	23.3923	15.9787	10.940805
AT2G45980	19.7874	24.685	9.3355	7.0974	4.14667	18.0632	18.3579	16.2881	17.30435	17.1692	27.1136	29.8501
AT2G45990	39.1654	35.99485	3.5641	0	0.37888	24.9806	42.2733	34.95575	43.87505	38.0387	38.2285	11.17485
AT2G46000	27.4087	166.8025	57.5487	0	13.7619	27.2582	27.0789	17.52935	20.3145	22.6824	22.8018	6.210985
AT2G46020	15.0191	175.9715	3.0451	6.35723	6.53976	8.07164	10.4932	11.33515	7.1746	14.2056	10.3731	7.331435
AT2G46030	17.0221	20.29665	12.1127	2.30883	23.0564	33.5646	28.969	28.88335	29.6533	18.4074	12.8564	6.780075
AT2G46040	6.88813	177.6455	2.10359	24.2536	193.395	11.5517	9.62002	7.973675	3.877745	5.81278	2.63662	0.712618
AT2G46050	0.266544	11.05719	0.0788916	0	0	0.438297	0.139726	0.593249	0.422466	0.193941	0.717357	0.395401
AT2G46060	4.57057	7.10494	0.235648	0	0.928784	1.82222	2.4106	3.226225	3.043845	4.3996	7.83099	1.172899
AT2G46070	3.67064	3.334375	0.333838	0	0	0.242433	0.15248	0.486882	0.5765105	0.509692	1.1021	1.0210445
AT2G46080	12.9675	2.86304	1.3855	0	0	14.7811	18.9386	13.83055	14.07315	17.7079	29.9416	9.121985
AT2G46090	13.3935	5.17234	4.4183	0	1.01296	15.505	20.091	23.23515	26.0531	17.4204	5.34542	2.91142
AT2G46100	10.0257	1.396462	4.12215	0	0	1.78999	4.47105	7.473185	13.25365	11.4018	20.1254	20.88115
AT2G46110	6.32001	1.24557	1.79177	0	0	7.85721	12.2076	14.2243	20.0012	32.173	4.42443	1.718075
AT2G46120	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46130	2.6403	0	0	0	0	0	0.0860066	0	0.1346445	0	0.935174	1.073054
AT2G46140	15.8715	0.145483	159.646	3.05941	5.65437	10.9941	36.2497	25.6494	38.0653	12.9206	5.33519	12.42462
AT2G46150	1.55899	0.6118415	0.161326	0	0	218.028	214.64	44.9118	31.44835	6.34569	0.605098	2.938623
AT2G46160	5.4734	1.576628	0.214596	0	0	108.112	68.8374	32.96615	32.12255	16.0735	4.86132	2.49828
AT2G46170	33.9021	41.2002	93.5623	49.7978	2889.59	209.762	117.731	74.9425	90.23245	68.0308	31.3812	19.8656
AT2G46180	10.6588	83.5035	4.84111	37.9328	0	3.62498	4.17042	4.57228	3.45454	5.25064	7.06713	2.45772
AT2G46190	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46192	4.1487	275.675	5.81668	1.20269	0.295144	7.23763	8.38267	6.256975	22.32395	4.70787	30.9666	141.4845
AT2G46200	9.67373	238.7895	2.65385	7.44216	0.954977	7.76802	7.04813	7.8329	4.338205	4.66714	3.55196	1.620745
AT2G46210	5.82965	5.112455	16.3899	60.1803	65.8594	22.2874	13.9559	10.4408	23.0139	54.1565	101.799	0.9116845
AT2G46220	9.15561	24.67575	1.01856	11.09	0.963482	5.03027	7.33115	9.583625	24.8081	29.4784	44.9532	38.12805
AT2G46225	26.1526	9.68441	0.254298	0	0	17.7992	15.2334	16.0859	16.21435	16.0783	84.7156	6.224495
AT2G46230	38.1381	5.828575	18.1304	0	0.137274	164.536	126.979	104.4775	112.534	60.3688	52.1855	15.38935
AT2G46240	3.80341	78.9447	2.14453	1.7581	4.87508	5.51982	1.44729	1.551165	1.09547	2.78968	2.22599	0.7356875
AT2G46250	5.42366	0.344576	0.234981	0	0	2.70051	5.83203	5.96075	4.95307	4.51668	5.83656	1.484255
AT2G46255	0	0	0	0	0	0.538609	0	0	0	0	0	0
AT2G46260	17.9347	29.6183	18.2448	179.33	186.815	9.34608	8.85054	9.157305	7.709835	7.8927	9.39882	12.2358
AT2G46270	11.3717	4.13297	0.696559	44.1185	20.6059	0.570225	0.795086	1.58486	3.591945	10.532	89.132	3.43395
AT2G46280	79.8697	373.1405	71.545	0.199768	1.108	392.246	308.539	208.133	209.374	135.227	85.3851	26.787
AT2G46290	11.0381	121.6135	31.8657	2.20203	95.0059	15.3436	6.87643	7.18324	13.77805	21.0982	16.4138	1.133755
AT2G46300	0.49175	0.6347265	4.99512	182.087	101.229	1.4813	0.613814	0.4385495	0.402426	0	0.115723	0
AT2G46308	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46310	4.31791	0.8915295	9.84417	0.176339	2.06352	54.8178	61.6646	65.77855	58.7991	14.3113	2.25455	3.02076
AT2G46320	8.03568	10.32868	5.34129	8.97499	3.75999	5.58534	6.78504	7.877945	8.305145	6.03335	8.86945	1.685733
AT2G46330	51.7283	63.6401	45.9478	4.64779	12.1716	342.16	213.788	358.1465	717.4975	439.233	108.906	66.67025
AT2G46340	11.0262	42.00625	1.19717	4.38118	1.41994	1.76074	3.13427	4.377245	5.11703	9.63092	20.4036	8.431225
AT2G46360	1.22134	3.365735	6.08897	256.255	425.876	6.90639	1.88925	0.0416482	0	0	0	0
AT2G46370	36.094	0.823079	4.62784	0	0	1.75349	2.1565	3.0812	6.93114	10.5979	11.0215	13.54685
AT2G46375	0.939742	0	0	0	0	0	0	0	0	0	0	0
AT2G46380	3.39481	0.298643	0.0789808	0.383858	0	1.38303	1.83191	1.5001	1.058835	2.03838	0.536935	0.269309
AT2G46390	321.064	64.0752	662.147	4.29848	9.26083	605.407	409.933	307.493	641.551	319.135	605.85	112.169
AT2G46400	1.1637	0.3441345	0	0	0	1.45781	1.30759	3.90005	1.94157	7.83482	0.812112	12.66385
AT2G46410	0.519676	0.6439	0	0	0	71.8517	24.6081	12.1596	21.837	10.7556	35.4093	8.036585
AT2G46420	20.9081	0.4672335	0	0	0	17.703	23.5796	19.4262	15.80195	12.331	1.08231	3.335315
AT2G46430	0.987664	0.8874835	0	0	0	0.336926	0.0891905	0.0723534	0	0	0	2.36899
AT2G46440	1.34737	0.1483885	0	0	0	0	0	0	0	0	0	0.1762255
AT2G46450	5.22656	0.5566865	0.0594592	0	0	0.305029	0.494947	1.406105	2.912645	7.22063	8.83102	2.595135
AT2G46455	6.53556	4.922435	0	0	0	0.888972	1.58239	2.35889	1.17647	0.450345	0	0
AT2G46460	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46470	17.4909	68.6504	4.01663	0	7.99811	37.6657	42.3203	33.3706	30.69185	18.4516	23.9035	3.87014
AT2G46480	3.10325	74.0145	0.348116	6.3919	0	0	0	0	0	0	0	0
AT2G46490	27.0325	55.2384	104.584	15.2915	995.549	82.0469	54.6152	56.3155	84.706	115.322	125.123	15.2669
AT2G46493	0	0.095087	0.0742579	0.916382	0	0	0	0	0.0174828	0	0	0
AT2G46494	0	0.72828	0	19.1322	0	0	0	0	0	0	0	0
AT2G46495	0	0	0	0.189452	0	0	0	0	0	0	0	0.3220785
AT2G46500	21.7868	117.484	16.6128	218.647	75.1671	28.1142	30.9324	23.66415	19.93995	30.5516	35.8726	29.00075
AT2G46505	51.0952	123.327	235.529	2.39615	77.5954	465.012	276.566	205.7915	295.283	206.941	146.904	10.22024
AT2G46510	7.42049	2.366115	1.59339	0.282974	0	6.63404	5.59637	5.492795	2.78173	5.77491	8.56116	7.86725
AT2G46520	13.6645	145.46	3.11867	0.884492	12.7266	33.3493	27.0961	20.79695	15.1925	15.708	7.79651	5.412415
AT2G46530	7.70082	0.948139	0	0	0	1.35365	0.821261	1.740335	1.19174	1.99869	2.21441	2.14648
AT2G46535	8.12869	1.68995	0.71374	1.53095	0	1.01448	1.58754	1.09782	1.507995	1.16065	1.25248	5.493835
AT2G46540	86.8312	36.04815	266.788	3.81054	35.7592	325.615	231.58	176.4635	305.798	149.097	206.301	46.9455
AT2G46550	16.636	2.959345	2.03148	1.66444	0	4.94545	8.27618	13.51775	20.27835	40.1332	104.31	35.71575
AT2G46560	7.93523	55.93155	1.69904	0.109592	0	2.03938	1.8499	2.21639	2.037715	2.94034	2.38466	5.16222
AT2G46567	113.069	0	0	0	0	0	0	0.703828	0.3938325	0	0	0
AT2G46570	1.89345	1.592405	0	0.136895	0	0.183538	0.0711647	0.2409925	0.441131	1.35518	1.51726	0.690231
AT2G46572	1.76011	5.06029	0	6.44593	0	0.129095	0.26463	0.198047	0.3431265	0.690308	0.356416	0.828334
AT2G46580	19.5016	49.90375	18.4638	1.00922	0.931269	15.104	12.1115	12.7089	15.7817	7.04414	14.5314	9.27312
AT2G46590	17.5101	0.574574	0	0	0	0.0595207	0.0786095	0.2216465	0.7882235	1.91024	3.62031	3.87393
AT2G46600	35.8861	5.954625	0.333611	0.471054	35.3444	0.456028	2.55894	3.259515	7.00583	6.85783	3.99415	80.63655
AT2G46610	13.562	226.137	1.94311	0.428701	0.196871	29.5414	24.8849	12.44505	9.908805	3.92543	7.74009	2.12904
AT2G46620	5.54587	16.5963	9.67573	3.21542	0	11.5029	7.30155	4.98495	7.99629	15.3202	1.97861	8.70019
AT2G46630	6.27945	0.6771415	0	0	0	0	0	0	0	0	0.306703	1.3001625
AT2G46640	2.58445	0	0	0	0.348112	0.105556	0	0.01577905	0.0645889	0.0898694	0	2.328985
AT2G46650	11.9607	0.7873835	0	0	0	0	0	0.152348	0	0.313014	0	19.92125
AT2G46660	1.53994	0	0.232602	0	0	0.366227	0.249294	3.801025	0.570513	3.89559	3.18532	0.70591
AT2G46662	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46670	0.0515138	0	0.177042	0	0	0	0	0	0	0	0	0
AT2G46680	2.81764	0	0	0	0	0	0	0.262223	1.077069	2.16254	1.74334	7.02028
AT2G46685	0	0	0	0	0	18.4156	4.40667	3.982445	6.69415	15.6491	17.4655	0
AT2G46690	3.20901	0	0	0	0	59.9853	45.9421	57.95585	71.29845	64.5157	127.209	4.553835
AT2G46700	6.79231	1.077681	11.5411	0	0	9.3028	9.592	7.441355	5.75718	6.07519	5.87968	3.34942
AT2G46710	11.3368	0.757235	0	0	0	0.0311418	0	0.6127705	2.36433	10.7173	31.1964	10.55479
AT2G46720	6.58356	0.3095885	0	0	0	0.0486461	0.0540532	0.06736345	0.0246315	0	0	0.942262
AT2G46730	0.897608	0.951818	0.630345	0	0	1.18162	1.22317	2.23259	2.044035	3.66183	3.48668	0
AT2G46735	1.60784	1.712241	2.79085	0	0	13.3741	9.43846	8.934305	7.085985	3.9954	9.99285	1.455806
AT2G46740	0.0289901	0.0695595	0	0	0	0	0	0	0	0	0	4.67892
AT2G46750	0.00945338	0.3700055	0	0	0	0	0	0	0	0	0.109129	6.39436
AT2G46760	0.502645	0.126111	0.283901	0	31.0105	0	0	0	0.0476106	0.0782758	0.146217	0.6885905
AT2G46770	2.86203	0.115917	0	0	0	0	0	0	0	0	0	0.123997
AT2G46780	11.4917	27.12245	0.725614	0	0	26.13	26.6339	22.86895	17.16615	24.3832	11.4259	4.17029
AT2G46787	0	0	0	0	0	0	0	0	0	0	0	0
AT2G46790	2.43128	0.322563	1.08988	0	0	0.394831	0.981402	0.643627	0.545439	1.03997	5.84024	1.039807
AT2G46800	43.458	32.42265	16.3046	13.1687	8.40709	62.9911	69.0756	52.5953	51.1	43.5536	57.6344	8.653405
AT2G46810	9.2486	2.23549	0.281673	0	0	0.509206	0.917808	1.110554	1.857875	2.53172	0.998194	0.9406635
AT2G46820	221.725	15.1108	11.5708	0.158171	0	41.4275	64.0441	115.016	449.276	602.73	102.198	159.479
AT2G46830	5.64694	0	4.74031	18.6586	0.879452	2.72763	2.90156	3.024875	2.529605	6.67991	2.88591	1.666445
AT2G46840	0.536118	0	4.48762	0	0	0.0884938	0.434159	0.1138673	0.0386813	0.172	0	0
AT2G46850	0.0217288	0.0874943	0.27978	5.517	0	6.07093	3.62716	5.51682	9.80892	3.11597	2.34477	0.5592675
AT2G46860	14.5774	1.4277485	220.282	281.189	692.562	0.280048	2.49441	0	0.0380274	0	0	1.475135
AT2G46870	11.7045	0	1.26396	0	0	0	0	3.164205	4.97977	10.0946	14.8504	4.42898
AT2G46880	4.84874	0.0500125	0.440522	0	0	0	0	0.01016465	0.05221745	0	0.175825	3.35509
AT2G46890	6.49528	11.94319	3.82099	0.161335	0.716444	14.1514	14.6918	14.1443	16.57435	17.6441	15.9894	3.13908
AT2G46900	10.426	219.981	8.72192	56.5926	112.226	20.1338	26.7389	21.84645	19.8895	20.4601	21.7269	10.5914
AT2G46910	17.469	17.74195	1.69416	32.9216	10.7329	3.11172	4.67153	10.6349	37.77755	55.3918	67.9595	7.425025
AT2G46915	10.8251	58.86285	0.396541	21.2917	0.422734	2.22141	4.52029	5.911175	6.1655	10.4612	11.5654	2.00042
AT2G46920	8.01035	21.1394	1.6702	161.597	0.12724	17.1324	19.5457	19.37665	11.01795	18.6181	10.2508	3.52755
AT2G46930	12.5467	0.4237545	0.569877	0	0	5.87718	7.92192	8.770415	12.98395	21.1946	33.1326	5.262385
AT2G46940	0.0596676	0.3175695	0	0	0	0	0	0.1111865	0.150486	0.41281	0.290039	3.225135
AT2G46950	1.17719	0.0932135	0.0358223	0	0	0	0.473897	1.81259	4.993205	6.19918	0.453364	0.4622775
AT2G46960	0	0	0	0	0	0.73376	0.741729	0.410954	0.4299545	0.435689	0.642332	0
